PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR,GENRE
2.625,257.11,6510.4,-0.14112,-0.13959,-0.13793,-0.12838,-0.12275,-0.11463,-0.10663,-0.097111,-0.086495,-0.099326,-0.11643,-0.13155,-0.1251,-0.13535,-0.15532,-0.16113,-0.169,-0.1664,-0.17459,-0.17368,-0.18583,-0.19038,-0.19203,-0.19124,-0.19289,-0.19287,-0.1906,-0.18866,-0.19476,-0.19997,-0.20423,-0.22264,-0.27982,-0.27693,-0.16427,0.0005796,0.00072903,0.00054357,0.00045273,0.00044887,0.00032622,0.00030995,0.00050772,0.00054589,0.0011237,0.00075009,0.00034637,0.00058228,0.00041368,0.00023519,0.00035332,0.00035843,0.00036908,0.00023641,0.00029748,0.00016352,0.00014995,0.00010747,0.0001343,0.0000978,0.00011752,0.00015317,0.00019867,0.00020128,0.00020772,0.00023437,0.00038571,0.0002801,0.00027565,0.00035932,-2.3329,0.10946,0.67346,0.11446,0.12789,0.004198,0.073464,0.067634,0.045084,0.039262,0.034423,0.031625,0.060843,0.056895,0.045574,0.041071,0.10373,0.080512,0.072993,0.062325,0.1234,0.10634,0.085226,0.067109,0.1265,0.094029,0.029879,0.082716,0.06928,0.0049132,0.00000594,0.0015794,0.0014645,0.00095679,0.00049275,0.00043595,0.00028505,0.00088414,0.00057563,0.00035137,0.00017782,0.00059022,0.00027591,0.00022709,0.0000883,0.00012871,0.00014434,0.0000502,0.0000711,0.00025494,0.000383,0.00067019,0.000000626,0.0006253,0.9602,1.3193,0.36538,0.59872,0.38376,0.21445,-0.0089595,0.063388,-0.0095433,-0.024819,0.014317,0.046373,0.036531,0.0054087,0.0047902,0.039127,0.0041371,-0.10114,-0.10383,-0.077097,0.9602,1.3193,0.36538,0.59872,0.38376,0.21445,-0.0089595,0.063388,-0.0095433,-0.024819,0.014317,0.046373,0.036531,0.0054087,0.0047902,0.039127,0.0041371,-0.10114,-0.10383,-0.077097,0.14795,0.026626,0.0030249,0.17739,0.00060995,0.017061,0.0000853,0.00039728,0.000000763,5.0258,6.1577,10.285,0.017488,0.017215,0.0043537,0.00065306,0.017224,0.0000561,0.018193,0.0000785,0.0045986,0.000021,0.00074014,0.00000165,Jazz
2.517,1225.6,391850,-0.13784,-0.13006,-0.12948,-0.12423,-0.12354,-0.12574,-0.12725,-0.12938,-0.14093,-0.15981,-0.16457,-0.16356,-0.1673,-0.17354,-0.17126,-0.14633,-0.17404,-0.17615,-0.17886,-0.17367,-0.16929,-0.17559,-0.17623,-0.17558,-0.16756,-0.17206,-0.17081,-0.18037,-0.18183,-0.19604,-0.20552,-0.217,-0.23596,-0.2665,-0.16788,0.00034389,0.00045066,0.00046212,0.00034373,0.00032369,0.0002845,0.00024779,0.00022298,0.00031297,0.00026707,0.00021769,0.0002367,0.00022613,0.00016405,0.00017229,0.00073763,0.00014006,0.00015082,0.0000884,0.00015568,0.00031857,0.00018982,0.0000784,0.0000689,0.00010417,0.00008,0.00010735,0.00012035,0.00017887,0.00020517,0.00023218,0.00024881,0.0002646,0.00030994,0.00023694,-1.6691,0.585,2.1909,0.13652,0.19556,0.0061347,0.12009,0.11667,0.085779,0.057373,0.043457,0.045745,0.090832,0.078822,0.061932,0.047637,0.1089,0.086979,0.075615,0.061747,0.11766,0.097718,0.081129,0.064435,0.11965,0.10135,0.079077,0.055185,0.083312,0.0020187,0.00000214,0.00083871,0.00095739,0.00041518,0.00080694,0.0004155,0.00011368,0.0002445,0.00019991,0.00012957,0.0001148,0.00039181,0.0000848,0.00012939,0.000072,0.00018616,0.00021498,0.0000734,0.0000593,0.00015011,0.00012984,0.00011523,0.00012236,0.00033277,-1.0408,0.29943,-0.020907,-0.099634,-0.090094,-0.14229,0.13467,0.2251,0.16722,0.13077,0.12482,-0.0064255,0.028201,-0.042204,0.059351,0.01492,-0.062973,-0.032083,-0.061073,-0.063107,-1.0408,0.29943,-0.020907,-0.099634,-0.090094,-0.14229,0.13467,0.2251,0.16722,0.13077,0.12482,-0.0064255,0.028201,-0.042204,0.059351,0.01492,-0.062973,-0.032083,-0.061073,-0.063107,0.14547,0.026893,0.0043764,0.14488,0.00010674,0.02591,0.0000165,0.0046259,0.00000425,5.4763,5.6516,0.2229,0.099261,0.10326,0.02224,0.0038277,0.1031,0.00026251,0.10362,0.00040219,0.020941,0.000064,0.0037007,0.00000124,Rock
1.4691,298.99,71016,-0.13125,-0.13872,-0.13212,-0.12725,-0.12375,-0.12467,-0.12999,-0.12962,-0.12973,-0.12941,-0.13775,-0.13811,-0.13773,-0.1494,-0.15571,-0.1441,-0.14786,-0.16326,-0.14985,-0.15737,-0.16107,-0.17919,-0.18082,-0.18207,-0.18996,-0.19968,-0.2064,-0.20726,-0.2132,-0.21587,-0.22188,-0.22586,-0.24391,-0.24082,-0.16605,0.0003581,0.00044522,0.00050513,0.00048471,0.00035443,0.00018335,0.00031466,0.00048775,0.00042043,0.0005136,0.00037663,0.00050704,0.00087931,0.00056634,0.00052315,0.00066258,0.00085362,0.00061778,0.00038025,0.0004779,0.00029795,0.00021281,0.00024856,0.00044831,0.00024779,0.00023092,0.00012585,0.00023267,0.00045895,0.0008001,0.00083948,0.0010488,0.00069158,0.00070326,0.00048526,-2.7226,1.7823,0.95511,0.089027,0.17025,0.0052407,0.090417,0.091502,0.07422,0.065015,0.038856,0.02928,0.046106,0.037566,0.0346,0.024094,0.058349,0.058735,0.05142,0.046194,0.10611,0.089463,0.071594,0.064755,0.11392,0.10305,0.066318,0.08106,0.067422,0.0025507,0.00000301,0.0012407,0.0022562,0.00052538,0.00041345,0.00045923,0.00032601,0.0012716,0.00083341,0.00047711,0.00030477,0.0011728,0.0009168,0.00080087,0.00046267,0.0008722,0.00087532,0.00044389,0.0002207,0.00087829,0.00065344,0.0010569,0.0000051,0.00079252,1.9141,-0.41604,0.12385,0.22176,0.27339,0.12509,0.057759,0.075703,0.042327,0.021725,0.11097,0.014289,-0.11542,0.0036352,0.10415,0.033662,-0.057753,-0.043592,-0.07011,-0.048208,1.9141,-0.41604,0.12385,0.22176,0.27339,0.12509,0.057759,0.075703,0.042327,0.021725,0.11097,0.014289,-0.11542,0.0036352,0.10415,0.033662,-0.057753,-0.043592,-0.07011,-0.048208,0.031719,0.015311,0.010136,0.16242,0.00043819,0.022215,0.0000913,0.00089796,0.00000198,13.98,157.27,27011,0.01893,0.0064444,0.0030522,0.0020544,0.013741,0.0000321,0.0027483,0.000031,0.00018503,0.000000342,0,0,Jazz
2.6494,654.49,20300,-0.17709,-0.17664,-0.16787,-0.13825,-0.12259,-0.11566,-0.11984,-0.13622,-0.12501,-0.12618,-0.13801,-0.10131,-0.097611,-0.098095,-0.10799,-0.097202,-0.099777,-0.12632,-0.11339,-0.13583,-0.13072,-0.14609,-0.15252,-0.16782,-0.18157,-0.19989,-0.21737,-0.219,-0.23731,-0.24316,-0.25073,-0.26894,-0.27661,-0.27379,-0.16136,0.00016606,0.00031566,0.00026043,0.00028227,0.0003077,0.00031456,0.00028754,0.00015657,0.00029875,0.00054759,0.0002975,0.00023285,0.00050626,0.00062403,0.00068874,0.00041938,0.00055436,0.00017674,0.00015094,0.0001616,0.00020727,0.00022756,0.00012787,0.00015266,0.00045445,0.00040003,0.00024632,0.00043516,0.00019659,0.00021082,0.00024624,0.00024759,0.00025154,0.00024838,0.00030594,-0.83027,0.18131,0.69209,0.077719,0.10461,0.0025028,0.096317,0.088805,0.05198,0.03322,0.02895,0.022332,0.039624,0.037473,0.032095,0.020818,0.067621,0.043193,0.030736,0.02915,0.070005,0.073034,0.058882,0.048635,0.11436,0.099191,0.082865,0.082888,0.056637,0.0027907,0.0000026,0.00069523,0.00098704,0.0006865,0.00042693,0.00023325,0.00016366,0.00058416,0.00033871,0.00024071,0.00012486,0.00071882,0.00030462,0.00029025,0.00026917,0.0012805,0.00074112,0.00073349,0.00072435,0.001025,0.00062166,0.00046574,0.0000000056,0.00060204,2.8551,-1.3919,0.10726,-0.58251,-0.25122,-0.17807,-0.19264,-0.031305,-0.04984,-0.022601,-0.17691,-0.042531,-0.10381,-0.014313,0.023376,-0.032235,-0.15798,-0.11706,-0.063627,-0.0011643,2.8551,-1.3919,0.10726,-0.58251,-0.25122,-0.17807,-0.19264,-0.031305,-0.04984,-0.022601,-0.17691,-0.042531,-0.10381,-0.014313,0.023376,-0.032235,-0.15798,-0.11706,-0.063627,-0.0011643,0.15093,0.024912,0.0023084,0.15651,0.00013476,0.022449,0.0000183,0.0016109,0.00000401,4.7352,5.0921,0.95529,0.033152,0.038277,0.0094875,0.0011701,0.03329,0.0000325,0.036969,0.00010719,0.0083918,0.0000197,0.00089252,0.000000687,Jazz
2.6468,608.26,53393,-0.17618,-0.17027,-0.14754,-0.12437,-0.11136,-0.10419,-0.098793,-0.10433,-0.12179,-0.12161,-0.10769,-0.11404,-0.12362,-0.14421,-0.14648,-0.13844,-0.13622,-0.14432,-0.12843,-0.14811,-0.14894,-0.13605,-0.13241,-0.15414,-0.16586,-0.17912,-0.18503,-0.19547,-0.20104,-0.20393,-0.21561,-0.29497,-0.32364,-0.32038,-0.16084,0.00038919,0.0005653,0.00068304,0.00052525,0.00063432,0.00068717,0.0004753,0.00038791,0.00045295,0.00027846,0.00038227,0.00028908,0.00045532,0.00030956,0.00032692,0.00032654,0.00051623,0.00071432,0.00069922,0.0003486,0.00021588,0.00025411,0.0003031,0.00023754,0.0001855,0.00015335,0.00011191,0.00010498,0.0001125,0.00011024,0.00015837,0.0011609,0.00033277,0.00033182,0.00038882,-1.596,0.31409,1.3674,0.067791,0.16766,0.0055866,0.098937,0.092294,0.072861,0.063031,0.038237,0.027319,0.044968,0.042821,0.044184,0.033977,0.061902,0.046706,0.047433,0.043574,0.099205,0.092251,0.078241,0.065119,0.11877,0.031251,0.036475,0.082253,0.063961,0.0027327,0.00000282,0.0011026,0.0013957,0.00054114,0.00049174,0.00030869,0.00023816,0.00093058,0.00068836,0.00031381,0.00020785,0.0010516,0.00061303,0.00046786,0.00030677,0.00061418,0.00029508,0.0001261,0.0000725,0.00016063,0.00040367,0.0014054,0.0000262,0.00060405,0.26901,-0.5329,0.40836,-0.026075,0.092588,0.40946,0.14234,-0.18537,0.043525,0.080264,-0.00099956,-0.10507,-0.032877,-0.034492,0.059836,0.014011,-0.060258,-0.025276,-0.087581,-0.042423,0.26901,-0.5329,0.40836,-0.026075,0.092588,0.40946,0.14234,-0.18537,0.043525,0.080264,-0.00099956,-0.10507,-0.032877,-0.034492,0.059836,0.014011,-0.060258,-0.025276,-0.087581,-0.042423,0.15667,0.022825,0.0010159,0.16102,0.0000837,0.020767,0.00000984,0.0010014,0.0000015,3.8184,3.8659,0.24086,0.041823,0.051007,0.012467,0.00089796,0.041899,0.0000289,0.052724,0.0001363,0.012795,0.000047,0.00093605,0.00000063,Blues
2.5129,1202.5,200470,-0.16503,-0.15529,-0.14302,-0.12652,-0.11827,-0.11582,-0.12701,-0.14025,-0.14351,-0.15173,-0.15491,-0.15661,-0.16242,-0.15782,-0.15628,-0.14137,-0.16966,-0.14238,-0.13159,-0.13477,-0.15199,-0.16521,-0.16438,-0.15983,-0.1613,-0.17568,-0.19203,-0.1981,-0.20833,-0.21856,-0.2201,-0.23134,-0.24953,-0.26177,-0.16625,0.0010527,0.0012538,0.00076718,0.00044006,0.00035442,0.00030216,0.00036542,0.00030431,0.00042898,0.00051021,0.0007225,0.00046354,0.00026846,0.00067561,0.00061577,0.0010453,0.00040104,0.00072858,0.00069154,0.00084694,0.00080435,0.0002429,0.00029861,0.00033062,0.00030322,0.00026325,0.00027835,0.00027541,0.0002195,0.00021873,0.00025194,0.00020538,0.00035522,0.00048411,0.00049324,-0.8991,0.51144,1.8433,0.059569,0.17824,0.0051421,0.098328,0.10321,0.076778,0.059006,0.029458,0.02423,0.041932,0.036552,0.029355,0.027328,0.087955,0.07748,0.067974,0.058176,0.10443,0.097765,0.076349,0.063468,0.12192,0.10571,0.077903,0.062661,0.071307,0.0025649,0.00000281,0.001108,0.0014004,0.00058184,0.00045543,0.00038478,0.00034166,0.00094193,0.00072619,0.00045596,0.00030069,0.00078496,0.00037091,0.00026149,0.00013178,0.00035539,0.00017432,0.00012703,0.0000715,0.0001618,0.00017097,0.00013473,0.0000766,0.00050358,-0.56826,-0.64632,-0.13765,-0.12231,0.31747,-0.16579,-0.14025,0.16978,0.079241,0.11517,0.11978,0.10858,-0.011279,-0.068402,-0.018714,0.021803,0.066472,-0.073281,-0.085524,-0.066789,-0.56826,-0.64632,-0.13765,-0.12231,0.31747,-0.16579,-0.14025,0.16978,0.079241,0.11517,0.11978,0.10858,-0.011279,-0.068402,-0.018714,0.021803,0.066472,-0.073281,-0.085524,-0.066789,0.15961,0.022694,0.0020227,0.16051,0.0000162,0.02301,0.0000087,0.00081633,0.00000116,3.0253,3.0231,0.019321,0.080748,0.098757,0.02185,0.0016327,0.082264,0.0000933,0.10042,0.0001216,0.022335,0.0000111,0.0016871,0.00000043,Rock
2.2824,422.08,36795,-0.14852,-0.14099,-0.12922,-0.11868,-0.11191,-0.10764,-0.10797,-0.11163,-0.12447,-0.13202,-0.13013,-0.11542,-0.10463,-0.11692,-0.13543,-0.13896,-0.14268,-0.15101,-0.17524,-0.15997,-0.15691,-0.15749,-0.16512,-0.17422,-0.17874,-0.19873,-0.20322,-0.20514,-0.20172,-0.21796,-0.23348,-0.24868,-0.29268,-0.29003,-0.16258,0.00076665,0.00088299,0.00086441,0.00071848,0.0006351,0.00047496,0.00045056,0.0003739,0.00041088,0.00037194,0.00031735,0.00047803,0.00034417,0.00063223,0.0005606,0.0010334,0.00069539,0.00056487,0.00032464,0.00038005,0.00060778,0.00087506,0.00046163,0.00047011,0.00046546,0.0003253,0.00025589,0.00023755,0.0003151,0.00032949,0.00049671,0.00063334,0.00060601,0.00061794,0.00052876,-1.8449,0.54815,1.0123,0.07878,0.17257,0.0050989,0.091747,0.074318,0.058938,0.0407,0.037068,0.024294,0.054557,0.048543,0.033768,0.026575,0.05966,0.043205,0.045704,0.038677,0.093964,0.076548,0.060073,0.044289,0.075343,0.083846,0.047339,0.082701,0.059147,0.0027716,0.00000338,0.0013729,0.0015625,0.00088068,0.00071907,0.00053264,0.00031961,0.0012388,0.00095073,0.00049999,0.00043591,0.0019193,0.0008495,0.00080229,0.00046052,0.0012106,0.00088121,0.00044203,0.00025379,0.0009412,0.00075139,0.0011512,0.00000166,0.00087302,1.6193,0.14698,0.61869,-0.20978,-0.36571,-0.028264,-0.038915,0.04578,-0.20072,-0.08529,-0.12885,0.0081216,0.021358,-0.016367,-0.0659,0.10655,-0.10805,0.049401,-0.1644,-0.037218,1.6193,0.14698,0.61869,-0.20978,-0.36571,-0.028264,-0.038915,0.04578,-0.20072,-0.08529,-0.12885,0.0081216,0.021358,-0.016367,-0.0659,0.10655,-0.10805,0.049401,-0.1644,-0.037218,0.14116,0.024186,0.0046939,0.14288,0.00022521,0.021894,0.0000313,0.0047782,0.00000668,6.3163,6.6463,2.3903,0.026,0.030141,0.0077914,0.0013152,0.026411,0.0000399,0.030536,0.00020876,0.0078095,0.0000212,0.0012844,0.000000858,Jazz
2.3636,495.01,55008,-0.16177,-0.15431,-0.13586,-0.12289,-0.11558,-0.10756,-0.097023,-0.098723,-0.11603,-0.12051,-0.11041,-0.11511,-0.13401,-0.15044,-0.14675,-0.13809,-0.1441,-0.15777,-0.15342,-0.1467,-0.14702,-0.14073,-0.1492,-0.15614,-0.16721,-0.17809,-0.1852,-0.19573,-0.20469,-0.2124,-0.22926,-0.29557,-0.30886,-0.30577,-0.16185,0.00033212,0.00045679,0.00041401,0.00036018,0.00041119,0.00037911,0.0002953,0.00039257,0.00039812,0.00022968,0.00030901,0.00037745,0.00041151,0.0002944,0.00044019,0.00047118,0.00035783,0.00027557,0.0001394,0.00030205,0.00023653,0.00051432,0.00026032,0.00025032,0.00021808,0.0001775,0.00016609,0.00012698,0.00014684,0.00013963,0.00018992,0.00076151,0.0003272,0.000323,0.00032017,-1.8848,0.31289,1.2201,0.097266,0.1689,0.0052309,0.082327,0.088833,0.072223,0.060053,0.037519,0.030719,0.062207,0.054852,0.041275,0.032983,0.070487,0.060636,0.051323,0.046766,0.10882,0.098573,0.077262,0.066193,0.11269,0.03238,0.063973,0.082838,0.067044,0.0027375,0.0000028,0.0015721,0.0018277,0.0004547,0.00054304,0.00042263,0.00021096,0.00056082,0.00051308,0.00041361,0.00027327,0.0013832,0.00067813,0.00053973,0.0003942,0.00050646,0.00033801,0.00014438,0.0000744,0.00046457,0.00028733,0.001302,0.0000000876,0.00065186,0.23067,-0.21419,0.75562,0.15959,-0.054582,0.059273,0.18274,0.102,0.12281,-0.054999,-0.0075897,-0.11178,-0.015344,-0.0065293,0.0066,-0.015387,0.017413,-0.055073,-0.11647,-0.028405,0.23067,-0.21419,0.75562,0.15959,-0.054582,0.059273,0.18274,0.102,0.12281,-0.054999,-0.0075897,-0.11178,-0.015344,-0.0065293,0.0066,-0.015387,0.017413,-0.055073,-0.11647,-0.028405,0.1473,0.024617,0.0025034,0.15651,0.00013653,0.021965,0.0000202,0.0017633,0.0000015,5.3825,5.7064,1.6494,0.036113,0.040218,0.012082,0.0020408,0.036833,0.000091,0.041273,0.00015346,0.01262,0.0000886,0.0022748,0.00000639,Blues
2.5028,1565.8,631680,-0.15964,-0.15241,-0.1448,-0.1397,-0.13807,-0.13753,-0.13592,-0.13361,-0.13552,-0.13708,-0.13783,-0.14717,-0.1557,-0.15387,-0.15726,-0.16001,-0.15343,-0.15608,-0.15128,-0.15018,-0.15094,-0.14228,-0.14783,-0.145,-0.1463,-0.14964,-0.16131,-0.16903,-0.17687,-0.18607,-0.19379,-0.21317,-0.33421,-0.33205,-0.16428,0.0006514,0.00074683,0.00041198,0.00033132,0.00032148,0.00036433,0.00035782,0.00024386,0.00029819,0.00019007,0.00026716,0.00019534,0.00029917,0.00019577,0.00028531,0.00032062,0.00031225,0.00022693,0.00027764,0.00032563,0.00026937,0.0002445,0.0002617,0.00025186,0.00037299,0.00033916,0.00033175,0.00024735,0.00022395,0.00026047,0.00026172,0.00052314,0.00087327,0.00088943,0.00035217,-0.66158,1.2803,1.8319,0.072896,0.18435,0.0055216,0.10855,0.10052,0.066905,0.05529,0.040908,0.033156,0.065746,0.054214,0.038281,0.032403,0.080359,0.058405,0.04759,0.036279,0.077407,0.068741,0.054728,0.043569,0.10268,0.085614,0.0058269,0.08159,0.063693,0.0021782,0.00000276,0.0010832,0.0011265,0.00069409,0.00042599,0.00036331,0.00026085,0.00068925,0.00069785,0.00036888,0.00022275,0.00090427,0.00055615,0.00053552,0.00036031,0.0012472,0.0010466,0.00082811,0.000449,0.00097694,0.00075682,0.0000409,0.00000781,0.00065931,-1.1154,-0.24179,0.26111,-0.07363,0.11205,-0.0087893,0.084194,0.05042,0.029746,0.017167,-0.043605,-0.027375,0.019352,0.024827,0.010527,0.017401,-0.00086266,-0.1057,-0.11072,-0.032668,-1.1154,-0.24179,0.26111,-0.07363,0.11205,-0.0087893,0.084194,0.05042,0.029746,0.017167,-0.043605,-0.027375,0.019352,0.024827,0.010527,0.017401,-0.00086266,-0.1057,-0.11072,-0.032668,0.11978,0.033646,0.0081406,0.11568,0.00038311,0.032163,0.000016,0.0082667,0.000012,6.9382,7.3965,1.9355,0.087878,0.087138,0.035837,0.010794,0.08572,0.00022276,0.080762,0.00097511,0.032729,0.00028383,0.0096871,0.0000293,Jazz
2.4199,504.56,28040,-0.14288,-0.13654,-0.12289,-0.11277,-0.10765,-0.10522,-0.11034,-0.12409,-0.12263,-0.10489,-0.095823,-0.10011,-0.10954,-0.099735,-0.10443,-0.10933,-0.111,-0.12212,-0.13359,-0.1311,-0.13647,-0.1536,-0.15866,-0.17001,-0.17995,-0.1987,-0.22003,-0.23996,-0.25375,-0.27214,-0.27642,-0.27877,-0.28018,-0.27657,-0.15888,0.00020912,0.00031895,0.00030028,0.00047448,0.00054665,0.00056394,0.0003992,0.00015585,0.00025509,0.00023114,0.00020895,0.0002199,0.00035241,0.00036192,0.00031402,0.00047498,0.00032642,0.00040241,0.00025903,0.0002546,0.00028296,0.00022619,0.00020336,0.00027166,0.00017795,0.0001115,0.0001746,0.0000605,0.000076,0.00015559,0.00014987,0.00012255,0.00012043,0.00011411,0.00026108,-1.4244,0.39817,0.98998,0.045691,0.17574,0.0059609,0.091403,0.092008,0.050179,0.038159,0.036298,0.027643,0.052846,0.039975,0.031378,0.029293,0.083576,0.054923,0.054757,0.043935,0.090066,0.076639,0.077625,0.062935,0.13391,0.12317,0.098589,0.082627,0.068902,0.0019459,0.00000244,0.001365,0.0012011,0.0004958,0.00045339,0.00027073,0.00020698,0.0007489,0.00050504,0.00026734,0.000175,0.00080737,0.00040534,0.00033821,0.00019745,0.00048248,0.00056203,0.0001692,0.00022918,0.00038759,0.0000325,0.0000204,0.000000617,0.00046958,2.6671,-1.0021,0.49401,-0.50172,0.10024,-0.3003,0.041508,-0.039712,0.03812,-0.086792,-0.032159,-0.02109,0.020323,-0.046425,0.037696,0.0083395,-0.076433,-0.095229,-0.069291,-0.1142,2.6671,-1.0021,0.49401,-0.50172,0.10024,-0.3003,0.041508,-0.039712,0.03812,-0.086792,-0.032159,-0.02109,0.020323,-0.046425,0.037696,0.0083395,-0.076433,-0.095229,-0.069291,-0.1142,0.15112,0.023188,0.0018594,0.15917,0.000052,0.020044,0.0000108,0.0011918,0.000000859,4.6332,4.6812,0.44243,0.027365,0.031673,0.0076825,0.00090703,0.028294,0.0000359,0.034253,0.0000529,0.0081415,0.0000145,0.00095782,0.00000091,Classical
